state,TL,TC,TR,ML,MC,MR,BL,BC,BR
_+X+_+_+X+_+ + +O,0.2833451515141042,0.0,0.7107825400148624,0.25537463763443274,0.0,0.6013048785157686,0.7546017033585315,0.8306326766861409,0.0
_+X+_+_+X+_+X+O+O,1.4325323483201361e-11,0.0,0.7379265678801429,0.3799399501126001,0.0,0.5077245452994872,0.0,0.0,0.0
X+X+_+_+X+O+X+O+O,0.0,0.0,0.9999999999999998,1.7014118346046962e-05,0.0,0.0,0.0,0.0,0.0
X+X+_+O+X+O+X+O+O,0.0,0.0,0.0,0.9984525749508936,0.0,0.5904,0.0,0.0,0.0
_+X+_+_+X+O+X+O+O,0.0,0.0,0.0,0.0,0.0,0.4989809712801083,0.0,0.2,0.0
_+X+_+_+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12249591204719085,0.02304000000000001
_+_+_+X+_+X+O+X+O,0.4626549636152138,0.22301448582186334,0.4771934530039643,0.0,0.8999999999999997,0.0,0.0,0.0,0.0
_+_+X+X+O+X+O+X+O,0.9999999999999998,0.4999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+X+O+X+O+X+O,0.0,0.4725122093056,0.0,0.0,0.368928,0.0,0.1,0.0,0.0
_+_+_+X+O+X+O+X+O,0.0,0.0,0.0,0.0,0.16952744807934206,0.0,0.13230252260720646,0.0,0.0
X+X+_+_+X+_+ +O+O,0.0,0.0,0.8999999992704992,0.42618495087829855,0.0,0.7057404898215245,0.9999999999999998,0.0,0.0
X+X+_+_+X+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+_+X+ +X,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.7802764320569512,0.0
X+O+X+O+_+_+X+O+X,0.0,0.0,0.0,0.0,0.9999926924918136,0.0,0.0,0.0,0.0
X+O+X+O+_+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+_+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+O+_+_+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+_+_+ + +X,0.0,0.0,0.0,0.01984233996288001,0.0,0.0,0.0,0.0,0.0
_+_+_+_+X+X+ + +O,0.16881188367391586,0.3817464584166852,0.38887565765029664,0.5464863293498164,0.0,0.0,0.3065012035384953,0.4664616271930808,0.0
X+_+_+_+X+X+ +O+O,0.0,0.1999025431189737,0.14844251907284806,0.7496815382096663,0.0,0.0,0.9999999999999998,0.0,0.0
X+_+_+_+X+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+X+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315796145385311,0.0
_+X+X+_+_+_+X+O+O,0.4600335483675402,0.0,0.0,0.0,0.6187342959376552,0.00039000720544660775,0.0,0.0,0.0
_+X+X+X+_+O+X+O+O,0.0,0.0,0.0,0.0,1.6687398718132216e-11,0.0,0.0,0.0,0.0
_+X+X+X+O+O+X+O+O,0.0,0.0,0.0,0.0,0.9940970418964132,0.7378560000000001,0.0,0.0,0.0
_+X+X+_+_+O+X+O+O,0.0,0.0,0.0,0.0,0.0,0.9822077818253674,0.0,0.17740592661463464,0.1789374675413544
_+X+X+_+_+_+ + +O,0.7957751425169932,0.0,0.0,0.3935813219803387,0.7093235956478936,0.34452522859001755,0.6174851887777559,0.5138644529679531,0.0
_+X+X+_+_+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608881531485856,0.2255360000000001
_+_+X+X+X+O+O+X+O,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+X+_+ + +O,0.0,0.4812241882397259,0.6899047757247684,0.4988419851788317,0.0,0.7481615284591692,0.8291471656853717,0.7600521160848941,0.0
X+X+_+O+X+_+ +O+O,0.0,0.0,0.0,0.25973811773440003,0.0,0.0,0.0,0.1720835162800128,0.0
X+_+_+_+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20367629892769745,0.05171515490304002
X+O+X+_+O+X+X+ +O,0.0,0.0,0.0,0.4999999999998032,0.0,0.0,0.0,0.9999999999999998,0.0
X+O+X+_+O+X+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+O+X+X+ +O,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+O+_+X+ +O,0.0,0.0,0.0,0.0,0.07659332895375362,0.0,0.0,0.0,0.0
O+X+X+X+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
O+X+X+X+X+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+X+_+ +O+O,0.5971089465344002,0.0,0.0,0.0,0.0,0.0,0.0,0.2288,0.0
_+_+_+_+_+_+X+O+X,0.7007829660636308,0.7575767386324359,0.4701446991800026,0.5032957455327832,0.8575102507206107,0.6135362175556619,0.0,0.0,0.0
_+X+_+X+O+O+X+O+X,0.4999999999999999,0.0,3.035420144102718e-10,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+O+O+X+O+X,0.0,0.0,0.5904,0.0,0.2,0.2,0.0,0.2,0.0
_+_+_+X+O+O+X+O+X,0.0,0.0,0.0,0.0,0.13507200000000005,0.0,0.0,0.0,0.0
_+_+_+_+_+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.1036874430176559,0.0,0.02304,0.0
_+_+_+_+X+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280000000000001
X+O+O+_+X+X+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000000000000004,0.0
X+O+_+_+_+X+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175712583680001,0.0
X+_+_+X+O+_+ + +O,0.0,0.0,0.0,0.0,0.22478002634432187,0.0,0.0,0.0,0.036000000000000004
_+_+X+O+X+O+ + +X,0.6637197623456497,0.0,0.0,0.0,0.0,0.0,0.4103116344313288,0.0,0.0
_+_+X+O+X+O+ +O+X,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
_+_+X+O+X+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.028800000000000006,0.0,0.0,0.0
_+_+_+O+X+_+ + + ,0.0,0.0,0.0,0.11001733066919092,0.0,0.0,0.0,0.0,0.0
X+_+_+_+_+X+X+O+O,0.0,0.16243342842766256,0.4184454463724989,0.18964375001615053,0.10292276936669438,0.0,0.0,0.0,0.0
X+X+_+_+O+X+X+O+O,0.0,0.0,0.0,1.7056473182014832e-25,0.0,0.0,0.0,0.0,0.0
X+X+_+O+O+X+X+O+O,0.0,0.0,0.0,0.9718525023289344,0.36000000000000004,0.0,0.0,0.0,0.0
X+_+_+_+O+X+X+O+O,0.0,0.0,0.0,0.0,0.7996765948111171,0.0,0.0,0.08784000000000003,0.0
_+_+X+_+_+O+X+O+X,0.3093810388694465,0.3809838267083416,0.0,0.5525048901346075,0.899999999983228,0.0,0.0,0.0,0.0
_+X+X+_+O+O+X+O+X,0.4999999999990606,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+X+X+O+O+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+O+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+X+_+X+O+ ,0.3022068715575301,0.38830629655837934,0.4008431106438813,0.2268581352725849,0.0,0.3849780662551507,0.0,0.0,0.3068839867007787
_+_+_+X+X+_+X+O+O,0.0,0.0,0.11297226709348235,0.0,0.0,0.39532263993516703,0.0,0.0,0.0
_+_+_+X+X+O+X+O+O,0.0,0.0,0.0,0.0,0.0,0.7342263634673445,0.0,0.488,0.2
_+_+_+_+X+_+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19087573265025445,0.0
_+X+X+X+_+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+X+_+X+ + +O,0.5663086539367319,0.3048926163154933,0.5491112840114647,0.0,0.8914226802778733,0.0,0.6672509840583426,0.6901168241699971,0.0
_+_+_+X+_+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470387691940634,0.08784000000000003
X+O+X+_+O+X+O+X+O,0.0,0.1,0.0,0.0,0.2952,0.0,0.1,0.0,0.0
X+O+X+_+_+_+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.06753600000000001,0.0,0.0
_+_+X+_+_+X+ + +O,0.7983654200629544,0.7078918044651282,0.0,0.7165694044992056,0.8016228025966661,0.0,0.8697978265466657,0.8959564441142185,0.0
X+O+X+X+_+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+_+_+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0
_+_+X+_+_+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028930662302802387,0.0
_+_+_+_+_+_+X+X+O,0.7720738813358305,0.7193594914711805,0.8542355229871496,0.7278437831032543,0.8258735266836463,0.8739193355119266,0.0,0.0,0.0
X+_+_+_+_+O+X+X+O,0.0,0.13934112975631507,0.9999999999999998,0.8999563118147582,0.5757203692705984,0.0,0.0,0.0,0.0
X+X+_+_+O+O+X+X+O,0.0,0.0,0.9999976054757176,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
X+X+_+O+O+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+O+O+X+X+O,0.0,0.0,0.0,0.0,0.40194304,0.0,0.0,0.0,0.0
_+_+_+_+_+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.2912935403762495,0.0,0.0,0.2116385280000001
_+X+O+X+O+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+O+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+_+O+_+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+_+_+_+X+ + ,0.0,0.0,0.07149636572718253,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+_+_+ +O+X,0.32892750705467944,0.4266022124230013,0.0,0.32152678282436226,0.4682636246266505,0.5054358431832775,0.2473889597241338,0.0,0.0
X+_+X+O+_+_+O+O+X,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
_+_+X+_+_+_+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.5709545328061498,0.3836869412864001,0.0
_+X+_+_+_+_+X+ +O,0.7102914189647369,0.0,0.8870882070905581,0.6657617385867353,0.7480231128924466,0.7556666175682636,0.0,0.4206822863186096,0.0
_+X+_+X+_+_+X+O+O,0.5440728786317459,0.0,0.17642037215365194,0.0,0.3416396299652561,0.2570057105948265,0.0,0.0,0.0
_+X+_+X+X+O+X+O+O,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+X+O+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+_+O+X+O+O,0.0,0.0,0.0,0.0,0.0,0.8376945739960451,0.0,0.25104080896000003,0.2
_+X+_+_+_+_+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5956720914624132,0.036000000000000004
_+_+X+O+_+X+ +X+O,0.8999999999993302,0.3548432300258461,0.0,0.0,0.7751158837917957,0.0,0.7838681599705729,0.0,0.0
X+_+X+O+_+X+O+X+O,0.0,0.4999999992411451,0.0,0.0,0.0009444732965739297,0.0,0.0,0.0,0.0
_+_+X+O+_+X+O+X+O,0.0,0.0,0.0,0.032400000000000005,0.0,0.0,0.104976,0.0,0.0
_+_+X+O+_+X+ + +O,0.0,0.0,0.0,0.02276812800000001,0.0,0.0,0.0,0.0,0.016796160000000004
_+_+X+_+X+_+O+O+X,0.3898297926806259,0.000231944865315388,0.0,0.30036132164342016,0.0,0.19125661453694795,0.0,0.0,0.0
_+X+X+_+X+O+O+O+X,0.4999999999981654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+X+O+O+O+X,0.0,0.0,0.0,0.0,0.0,0.6775536984064001,0.36281861120000014,0.0,0.0
O+_+_+_+X+_+X+O+X,0.0,0.5540160583351639,0.7435597851592423,0.40973115600691096,0.0,0.36559770371416855,0.0,0.0,0.0
O+X+_+_+X+O+X+O+X,0.0,0.0,0.4999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+O+X+O+X+O+X,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.0
O+_+_+_+X+O+X+O+X,0.018000000000000002,0.0,0.0,0.0,0.0,0.06984000000000001,0.0,0.0,0.0
O+_+_+_+X+_+ +O+X,0.01721606400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.012571200000000005,0.0
_+O+X+_+_+_+X+ + ,0.5703174434610406,0.0,0.0,0.222753750810579,0.8724457087245541,0.3757043334798619,0.0,0.68599411747785,0.2392449034976983
X+O+X+O+_+X+X+ +O,0.0,0.0,0.0,0.0,0.4999999999955207,0.0,0.0,0.0,0.0
X+O+X+O+_+X+X+O+O,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
_+O+X+O+_+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+_+_+X+ +O,0.0,0.3024000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.11949120000000005
_+O+_+_+_+_+X+ + ,0.0,0.04171564339200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+_+X+ + +O,0.0,0.43426456195008856,0.5063575551351747,0.4989794691133293,0.6171939659952942,0.0,0.8473287523896151,0.5591765349156385,0.0
X+_+_+_+_+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14238007912046635,0.15736759508828166
X+O+O+X+_+_+ +X+ ,0.0,0.0,0.0,0.0,0.4501198539541952,0.3230207700861123,0.1799901998678327,0.0,0.2460476385069784
X+O+O+X+_+_+ +X+O,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
X+O+O+X+_+_+ + + ,0.0,0.0064800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+_+_+ + + ,0.0,0.03881223005523152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+_+X+ + +O,0.0,0.0,0.8462075158616185,0.0,0.9999999999999998,0.0,0.4573034618604679,0.7892217058795117,0.0
O+X+O+X+_+X+X+O+O,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+_+X+ +O+O,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
O+X+_+_+_+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
X+_+_+X+_+X+ +O+O,0.0,0.2452594313226181,0.16083651394730505,0.0,0.5752651986658249,0.0,0.9999999999999998,0.0,0.0
_+X+_+O+_+O+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13146992087040005,0.0
_+O+O+_+X+_+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+_+_+_+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028800000000000006,0.0
_+O+_+_+X+_+X+X+O,0.8124923407179669,0.0,0.8999999999999997,0.35942038589946895,0.0,0.8198682845383687,0.0,0.0,0.0
_+O+O+X+X+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+X+O+X+X+O,0.0,0.16000000000000006,0.0,0.0,0.0,0.2446400000000001,0.0,0.0,0.0
_+O+_+_+_+_+X+X+O,0.0,0.07430123520000002,0.0,0.0,0.0,0.0,0.0,0.0,0.07972992000000002
_+_+X+_+O+_+ + +X,0.21931360127498695,0.7520247150991262,0.0,0.7783387512808189,0.0,0.8724303115209437,0.3091663237181145,0.5646175392732282,0.0
X+_+X+_+O+_+ +O+X,0.0,0.9999999999999998,0.0,0.30042845756502035,0.0,0.5701049325222611,0.14160651824415296,0.0,0.0
X+_+X+_+O+_+O+O+X,0.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.2,0.0,0.0
_+_+X+_+O+_+ +O+X,0.0,0.0,0.0,0.0,0.06480000000000001,0.0,0.0,0.22160000000000007,0.0
_+_+_+_+O+_+ + +X,0.0,0.0,0.0,0.0,0.07030071554267679,0.0,0.0,0.0,0.0
_+O+_+_+X+_+ + +X,0.7792155620273512,0.0,0.6361857410108094,0.3376822091407889,0.0,0.09013206142925116,0.3441451106001986,0.25596759818153164,0.0
_+O+_+_+X+_+ +O+X,0.0,0.11664000000000002,0.0,0.0,0.0,0.0,0.0,0.10760418201600004,0.0
_+O+_+_+_+_+ + +X,0.0,0.045506008881561616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+X+_+ +O+X,0.6166150343913757,0.3159245220538034,0.4600542838325958,0.2337144164231024,0.0,0.2378003576668311,0.3816874907617334,0.0,0.0
_+_+_+_+X+X+O+O+X,0.1824926209345321,0.0,0.0004845148011424262,0.13482935159746326,0.0,0.0,0.0,0.0,0.0
_+_+_+O+X+X+O+O+X,0.0,0.0,0.0,0.7401180811264002,0.0,0.0,0.06480000000000001,0.0,0.0
X+X+_+_+_+O+O+ +X,0.0,0.0,0.4833433230467036,0.0,0.4696778587903021,0.0,0.0,1.4774962435251832e-05,0.0
_+X+_+_+_+O+O+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+_+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.09694561318992397,0.0,0.0,0.0
X+_+_+_+_+_+X+O+ ,0.0,0.4037346310270729,0.2805193100039938,0.5678970340938729,0.4263990320949193,0.22457242624310114,0.0,0.0,0.19437549694047848
X+_+_+_+_+_+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21683952516639432,0.0
X+X+_+X+X+O+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+X+O+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06480000000000001
O+_+X+_+X+_+ +X+O,0.0,0.0,0.0,0.21899472517147453,0.0,0.0,0.026550042986837302,0.0,0.0
O+_+X+O+X+X+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+_+X+_+O+X+O,0.2,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0
O+_+X+_+_+_+ +X+O,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035280000000000006
_+_+_+X+X+_+ + +O,0.37842823952432814,0.4647574232942647,0.4777033406867335,0.0,0.0,0.829081807584575,0.7740412470481097,0.4842253874760804,0.0
_+_+_+X+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4585868450074042,0.38482560000000016
_+X+O+_+X+X+ + +O,0.0,0.0,0.0,0.24328671033449276,0.0,0.0,0.16903023994698796,0.18461700687132154,0.0
X+X+O+_+X+X+ +O+O,0.0,0.0,0.0,0.4999468308801687,0.0,0.0,0.9999999999999998,0.0,0.0
X+X+O+_+X+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+X+X+ +O+O,0.0,0.0,0.12800000000000006,0.0,0.0,0.0,0.0,0.06233632358400003,0.0
_+X+O+_+_+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04856186880000001
O+X+X+X+O+_+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+X+_+_+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04191160320000002
_+_+O+_+X+X+ + +O,0.0,0.0,0.03957322752000002,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+_+X+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528000000000001,0.0
_+_+O+X+_+X+ +X+O,0.7056506434188008,0.08652492473075397,0.0,0.0,0.8999999999999997,0.0,0.6557172479733945,0.0,0.0
_+X+O+X+_+X+O+X+O,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
_+X+O+X+O+X+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+_+X+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.2959360000000001,0.0,0.0
_+_+O+X+_+_+ +X+O,0.0,0.0,0.09466675200000003,0.0,0.0,0.0,0.0,0.0,0.05326848000000002
_+X+X+_+_+_+O+X+O,0.3135995059202503,0.0,0.0,0.18684773166848875,0.43886403662183177,0.0011805916207174134,0.0,0.0,0.0
_+X+X+_+_+O+O+X+O,0.0,0.0,0.0,0.0,0.0,0.9484328736541356,0.6396852848459013,0.0,0.0
O+X+X+_+O+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+_+_+X+ +O,0.012648960000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
X+X+_+_+O+X+O+X+O,0.0,0.0,0.9999999999999998,2.0847233470588214e-11,0.0,0.0,0.0,0.0,0.0
X+X+_+O+O+X+O+X+O,0.0,0.0,0.0,0.9774820018631476,0.2,0.0,0.0,0.0,0.0
_+_+X+X+_+_+O+ + ,0.5521181074968701,0.4058087574582011,0.0,0.0,0.6270603555956457,0.3211897460150033,0.0,0.7583273948660704,0.7900974350690253
_+_+X+X+X+_+O+ +O,0.5151307768637032,0.4831707003795312,0.0,0.0,0.0,0.8911994879062337,0.0,0.9999999999999998,0.0
_+_+X+X+X+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+X+_+_+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.09416265494536913,0.0,0.01912896000000001
_+_+X+_+_+_+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.12084388627544805,0.0,0.0
X+X+_+X+_+O+O+X+O,0.0,0.0,0.9999999999999828,0.0,0.00018254168643286534,0.0,0.0,0.0,0.0
X+X+_+X+O+O+O+X+O,0.0,0.0,0.0,0.0,0.9819856014905182,0.7378560000000001,0.0,0.0,0.0
X+X+_+_+_+X+ +O+O,0.0,0.0,0.751825023212364,0.5260263048395889,0.2648020110684623,0.0,0.9999999999999998,0.0,0.0
X+X+_+_+_+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+_+_+O+ +X,0.6463990887764927,0.2614725848257893,0.0,0.497816849864005,0.2704043097062681,0.4944440559166365,0.0,0.2398885330999097,0.0
_+_+X+X+X+O+O+O+X,0.4999999998981482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+X+X+O+O+O+X,0.0,0.83222784,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,0.0
_+_+_+_+_+_+O+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.1729394941016756,0.0,0.0
X+_+_+_+X+O+ + + ,0.0,0.38468642804488135,0.7042488245982477,0.18754559516383346,0.0,0.0,0.3789159458795327,0.2554682449460187,0.8565007429842728
X+_+_+_+X+O+ +X+O,0.0,0.6913167427261924,0.9999999999999998,0.25041155592978304,0.0,0.0,0.2517338812277487,0.0,0.0
X+_+X+_+X+O+O+X+O,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+X+O+O+X+O,0.0,0.0,0.0,0.95601953488896,0.0,0.83222784,0.0,0.0,0.0
X+_+_+_+X+O+O+X+O,0.0,0.0,0.0,0.0,0.0,0.4511054181590632,0.08784000000000003,0.0,0.0
X+_+_+_+X+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.16793041244772164,0.0,0.0,0.0
_+_+_+_+X+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.21039208029561776,0.0,0.0,0.0
_+X+_+_+_+X+O+ + ,0.8993786302193265,0.0,0.7992608886339789,0.6235441875616263,0.7130405467053065,0.0,0.0,0.6819995802524054,0.8609518770693831
_+X+_+_+X+X+O+ +O,0.1244294196347931,0.0,0.2864099296598351,0.4386429806580961,0.0,0.0,0.0,0.9999999999999998,0.0
_+X+_+_+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.011155968000000004,0.0,0.0
_+_+_+_+_+X+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.058409108639907836,0.0,0.0
X+_+X+_+_+_+ + +O,0.0,0.5172991296986668,0.0,0.3715909873933579,0.28743144072188004,0.2474650338708599,0.5255959950907866,0.3224823162443193,0.0
X+_+X+O+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000006,0.036000000000000004
X+_+X+_+X+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+_+_+_+O+X+O,0.0,0.0,0.3491854787958465,0.0,0.6342748483524785,0.20668055247677908,0.0,0.0,0.0
_+_+X+X+_+_+O+X+O,0.4595761144103978,0.4499992745088244,0.0,0.0,0.5622119748154617,0.2656985518379619,0.0,0.0,0.0
O+_+X+X+X+O+O+X+O,0.67232,0.0,0.0,0.0,0.0,0.7378560000000001,0.2,0.0,0.0
_+_+X+X+_+O+O+X+O,0.0,0.0,0.0,0.0,0.0,0.6972420871403817,0.08870296330731732,0.0,0.0
X+X+_+_+_+_+ + +O,0.0,0.0,0.8910922861559842,0.5107698476578859,0.2620484480892721,0.8059665991232776,0.44192458716781197,0.6035172974975472,0.0
X+X+O+X+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.9999908656147668,0.9999999999999998,0.0,0.0
X+X+O+X+X+_+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+O+_+X+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+_+_+_+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600124271847826,0.33330066055826857
_+_+_+X+_+_+ +O+X,0.4067235323216496,0.457961205292501,0.568727441095962,0.0,0.8802363532199584,0.4104992450520758,0.5316859662738159,0.0,0.0
_+_+X+X+_+_+O+O+X,0.2835781911557501,0.1170945769918958,0.0,0.0,0.32310855391817034,0.16886065147084411,0.0,0.0,0.0
_+_+X+X+_+O+O+O+X,0.0,0.0,0.0,0.0,0.0,0.19409126400000004,0.14981760000000002,0.06480000000000001,0.0
_+_+_+X+_+_+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.3563388540811306,0.10373336801280003,0.0
X+_+_+O+X+_+ + + ,0.0,0.32227660933176205,0.3786228451068909,0.0,0.0,0.11105139556605716,0.3554525367554957,0.3787878130008984,0.5833934497362732
X+_+_+O+X+_+ +X+O,0.0,0.4499999999821415,0.3799163267561293,0.0,0.0,0.1961598090090773,0.2619240052752459,0.0,0.0
X+_+_+O+X+_+O+X+O,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
X+_+_+O+X+_+ + +O,0.0,0.0,0.0,0.06480000000000001,0.0,0.0,0.0,0.0,0.036000000000000004
